Ano;Município;"UF do Município";"Codigo SH4";"Descrição SH4";País;"Valor FOB (US$)"
2010;"Goiânia - GO";Goiás;6405;"Outros calçados";Bolívia;4150
2010;"Abadia de Goiás - GO";Goiás;4016;"Outras obras de borracha vulcanizada não endurecida";"Costa Rica";4124
2010;"Goiânia - GO";Goiás;6204;"Fatos de saia-casaco, conjuntos, casacos, vestidos, saias, saias-calças, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de uso feminino";Irlanda;4114
2010;"Goiânia - GO";Goiás;8483;"Veios (árvores) de transmissão [incluídas as árvores de cames (excênticos) e cambotas (virabrequins)] e manivelas; chumaceiras (mancais) e bronzes; engrenagens e rodas de fricção; eixos de esferas ou de roletes; redutores, multiplicadores, caixas de trans";"Estados Unidos";4100
2010;"Goiânia - GO";Goiás;6204;"Fatos de saia-casaco, conjuntos, casacos, vestidos, saias, saias-calças, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de uso feminino";"Coveite (Kuweit)";4033
2010;"Anápolis - GO";Goiás;6908;"Ladrilhos e placas (lajes), para pavimentação ou revestimento, vidrados ou esmaltados, de cerâmica; cubos, pastilhas e artigos semelhantes, para mosaicos, vidrados ou esmaltados, de cerâmica, mesmo com suporte";Romênia;4012
2010;"Goiânia - GO";Goiás;6204;"Fatos de saia-casaco, conjuntos, casacos, vestidos, saias, saias-calças, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de uso feminino";"Reino Unido";4010
2010;"Goiânia - GO";Goiás;8803;"Partes dos veículos e aparelhos das posições 8801 ou 8802";"Estados Unidos";4000
2010;"Goiânia - GO";Goiás;9403;"Outros móveis e suas partes";China;3953
2010;"Santo Antônio de Goiás - GO";Goiás;0301;"Peixes vivos";Canadá;3938
2010;"Goiânia - GO";Goiás;8716;"Reboques e semi-reboques para quaisquer veículos; outros veículos não autopropulsores; suas partes";Angola;3834
2010;"Anápolis - GO";Goiás;2905;"Álcoois acíclicos e seus derivados halogenados, sulfonados, nitrados ou nitrosados";"Estados Unidos";3827
2010;"Goiânia - GO";Goiás;8481;"Torneiras, válvulas (incluídas as redutoras de pressão e as termostáticas) e dispositivos semelhantes, para canalizações, caldeiras, reservatórios, cubas e outros recipientes";Canadá;3804
2010;"Goiânia - GO";Goiás;8468;"Máquinas e aparelhos para soldar, mesmo de corte, exceto os da posição 8515; máquinas e aparelhos a gás para têmpera superficial";Canadá;3753
2010;"Aparecida de Goiânia - GO";Goiás;3401;"Sabões; produtos e preparações orgânicos tensoactivos utilizados como sabão, em barras, pães, pedaços ou figuras moldadas, mesmo contendo sabão; produtos e preparações orgânicos tensoactivos para lavagem da pele, sob a forma de líquido ou de creme, acondi";Angola;3732
2010;"Aparecida de Goiânia - GO";Goiás;2103;"Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada";"Cabo Verde";3623
2010;"Inhumas - GO";Goiás;1104;"Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos";Venezuela;3600
2010;"Goiânia - GO";Goiás;7117;Bijutarias;Itália;3590
2010;"Anápolis - GO";Goiás;2936;"Provitaminas e vitaminas, naturais ou sintéticas (incluídos os concentrados naturais), bem como os seus derivados utilizados principalmente como vitaminas, misturados ou não entre si, mesmo em quaisquer soluções";Angola;3562
2010;"Anápolis - GO";Goiás;2001;"Produtos hortícolas, frutas e outras partes comestíveis de plantas, preparados ou conservados em vinagre ou em ácido acético";Suíça;3560
2010;"Anápolis - GO";Goiás;1005;Milho;Suíça;3530
2010;"Anápolis - GO";Goiás;9602;"Matérias vegetais ou minerais de entalhar, trabalhadas, e suas obras";Equador;3480
2010;"Anápolis - GO";Goiás;9602;"Matérias vegetais ou minerais de entalhar, trabalhadas, e suas obras";Peru;3360
2010;"Catalão - GO";Goiás;4009;"Tubos de borracha vulcanizada não endurecida, mesmo providos dos respectivos acessórios (por exemplo: juntas, cotovelos, flanges, uniões)";Paraguai;3310
2010;"Goiânia - GO";Goiás;6208;"Camisolas interiores, combinações, saiotes, calcinhas, camisas de noite, pijamas, déshabillés, roupões de banho, robes de quarto e artefactos semelhantes, de uso feminino";Israel;3299
2010;"Abadia de Goiás - GO";Goiás;8483;"Veios (árvores) de transmissão [incluídas as árvores de cames (excênticos) e cambotas (virabrequins)] e manivelas; chumaceiras (mancais) e bronzes; engrenagens e rodas de fricção; eixos de esferas ou de roletes; redutores, multiplicadores, caixas de trans";"Estados Unidos";3296
2010;"Goiânia - GO";Goiás;6204;"Fatos de saia-casaco, conjuntos, casacos, vestidos, saias, saias-calças, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de uso feminino";"Antilhas Holandesas";3280
2010;"Anápolis - GO";Goiás;2005;"Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com excepção dos produtos da posição 2006";Portugal;3214
2010;"Anápolis - GO";Goiás;1901;"Extractos de malte; preparações alimentícias de farinhas, grumos, sêmolas, amidos, féculas ou extractos de malte, não contendo cacau ou contendo-o numa proporção inferior a 40 %, em peso, não especificadas nem compreendidas noutras posições; preparações a";"Países Baixos (Holanda)";3197
2010;"Anápolis - GO";Goiás;6908;"Ladrilhos e placas (lajes), para pavimentação ou revestimento, vidrados ou esmaltados, de cerâmica; cubos, pastilhas e artigos semelhantes, para mosaicos, vidrados ou esmaltados, de cerâmica, mesmo com suporte";Filipinas;3136
2010;"Goiânia - GO";Goiás;3917;"Tubos e seus acessórios (por exemplo: juntas, cotovelos, flanges, uniões), de plástico";Angola;3069
2010;"Luziânia - GO";Goiás;3808;"Insecticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfectantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a for";"Cabo Verde";3039
2010;"Catalão - GO";Goiás;7007;"Vidros de segurança consistindo em vidros temperados ou formados por folhas contracoladas";Argentina;3025
2010;"Goiânia - GO";Goiás;4015;"Vestuário e seus acessórios (incluídas as luvas, mitenes e semelhantes), de borracha vulcanizada não endurecida, para quaisquer usos";Angola;3006
2010;"Catalão - GO";Goiás;4016;"Outras obras de borracha vulcanizada não endurecida";Paraguai;2967
2010;"Goiânia - GO";Goiás;8504;"Transformadores elétricos, conversores elétricos estáticos (rectificadores, por exemplo), bobinas de reactância e de auto-indução";Peru;2944
2010;"Anápolis - GO";Goiás;2208;"Álcool etílico não desnaturado, com um teor alcoólico em volume inferior a 80 % vol; aguardentes, licores e outras bebidas espirituosas";"Países Baixos (Holanda)";2940
2010;"Anápolis - GO";Goiás;3305;"Preparações capilares";"Países Baixos (Holanda)";2934
2010;"Abadia de Goiás - GO";Goiás;5911;"Produtos e artefactos, de matérias têxteis, para usos técnicos, indicados na Nota 7 do presente capítulo";México;2933
2010;"Aparecida de Goiânia - GO";Goiás;9018;"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais";China;2915
2010;"Goiânia - GO";Goiás;7113;"Artefactos de joalharia e suas partes, de metais preciosos ou de metais folheados ou chapeados de metais preciosos";"Estados Unidos";2907
2010;"Goiânia - GO";Goiás;9608;"Canetas esferográficas; canetas e marcadores de ponta de feltro ou de outras pontas porosas; canetas de tinta permanente e outras canetas; estiletes para duplicadores; lapiseiras; canetas porta-penas, porta-lápis e artigos semelhantes; suas partes (inclui";Angola;2875
2010;"Trindade - GO";Goiás;2208;"Álcool etílico não desnaturado, com um teor alcoólico em volume inferior a 80 % vol; aguardentes, licores e outras bebidas espirituosas";Bolívia;2844
2010;"Anápolis - GO";Goiás;2005;"Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com excepção dos produtos da posição 2006";Suíça;2840
2010;"Goiânia - GO";Goiás;8537;"Quadros, painéis, consolas, cabinas, armários e outros suportes, com dois ou mais aparelhos das posições 8535 ou 8536, para comando eléctrico ou distribuição de energia eléctrica, incluídos os que incorporem instrumentos ou aparelhos do Capítulo 90, assim";Angola;2836
2010;"Goiânia - GO";Goiás;4107;"Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114";Argentina;2831
2010;"Goiânia - GO";Goiás;6204;"Fatos de saia-casaco, conjuntos, casacos, vestidos, saias, saias-calças, calças, jardineiras, bermudas e calções (shorts) (exceto de banho), de uso feminino";"Estados Unidos";2829
2010;"Anápolis - GO";Goiás;1104;"Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos";Itália;2826
2010;"Goiânia - GO";Goiás;8307;"Tubos flexíveis de metais comuns, mesmo com acessórios";Angola;2807
2010;"Aparecida de Goiânia - GO";Goiás;9021;"Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par";Bulgária;2790
2010;"Goiânia - GO";Goiás;8473;"Partes e acessórios (exceto estojos, capas e semelhantes), reconhecíveis como exclusiva ou principalmente destinados às máquinas e aparelhos das posições 8469 a 8472";Bolívia;2778
2010;"Goiânia - GO";Goiás;8421;"Centrifugadores, incluídos os secadores centrífugos, aparelhos para filtrar ou depurar líquidos ou gases";Japão;2749
2010;"Goiânia - GO";Goiás;6212;"Soutiens, cintas, espartilhos, suspensórios, ligas e artefactos semelhantes, e suas partes, mesmo de malha";Angola;2746
2010;"Anápolis - GO";Goiás;3401;"Sabões; produtos e preparações orgânicos tensoactivos utilizados como sabão, em barras, pães, pedaços ou figuras moldadas, mesmo contendo sabão; produtos e preparações orgânicos tensoactivos para lavagem da pele, sob a forma de líquido ou de creme, acondi";Moçambique;2720
2010;"Goiânia - GO";Goiás;7318;"Parafusos, pernos ou pinos, roscados, porcas, tira-fundos, ganchos roscados, rebites, chavetas, cavilhas, contrapinos ou troços, anilhas ou arruelas (incluídas as de pressão) e artefactos semelhantes, de ferro fundido, ferro ou aço";Canadá;2714
2010;"Goiânia - GO";Goiás;8421;"Centrifugadores, incluídos os secadores centrífugos, aparelhos para filtrar ou depurar líquidos ou gases";Canadá;2678
2010;"Anápolis - GO";Goiás;0901;"Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção";"Países Baixos (Holanda)";2655
2010;"Uruaçu - GO";Goiás;7117;Bijutarias;Alemanha;2648
2010;"Anápolis - GO";Goiás;1904;"Produtos à base de cereais, obtidos por expansão ou por torrefacção [por exemplo: flocos de milho (corn flakes)]; cereais (exceto milho) em grãos ou sob a forma de flocos ou de outros grãos trabalhados (com excepção da farinha, do grumo e da sêmola), pré";"Países Baixos (Holanda)";2639
2010;"Goiânia - GO";Goiás;3926;"Outras obras de plástico e obras de outras matérias das posições 3901 a 3914";Paraguai;2634
2010;"Aparecida de Goiânia - GO";Goiás;9018;"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais";Itália;2609
2010;"Goiânia - GO";Goiás;2106;"Preparações alimentícias não especificadas nem compreendidas noutras posições";Paraguai;2593
2010;"Anápolis - GO";Goiás;2208;"Álcool etílico não desnaturado, com um teor alcoólico em volume inferior a 80 % vol; aguardentes, licores e outras bebidas espirituosas";Suíça;2582
2010;"Anápolis - GO";Goiás;3306;"Preparações para higiene bucal ou dentária, incluídos os pós e cremes para facilitar a aderência das dentaduras; fios utilizados para limpar os espaços interdentais (fio dental), em embalagens para venda a retalho";Moçambique;2580
2010;"Goiânia - GO";Goiás;3304;"Produtos de beleza ou de maquilhagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluídas as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros";Angola;2576
2010;"Goiânia - GO";Goiás;3404;"Ceras artificiais e ceras preparadas";China;2572
2010;"Palmeiras de Goiás - GO";Goiás;0504;"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados";Aruba;2570
2010;"Goiânia - GO";Goiás;9404;"Suportes elásticos para camas; colchões, edredões, almofadas, pufes, travesseiros e artigos semelhantes, equipados com molas ou guarnecidos interiormente de quaisquer matérias, compreendendo esses artigos de borracha ou de plástico alveolares, mesmo recob";Angola;2570
2010;"Goiânia - GO";Goiás;7213;"Fio-máquina de ferro ou aço não ligado";Angola;2535
2010;"Anápolis - GO";Goiás;3004;"Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub";Chile;2535
2010;"Anápolis - GO";Goiás;2106;"Preparações alimentícias não especificadas nem compreendidas noutras posições";"Países Baixos (Holanda)";2504
2010;"Goiânia - GO";Goiás;9020;"Outros aparelhos respiratórios e máscaras contra gases, exceto as de proteção desprovidas de mecanismo e de elemento filtrante amovível";Angola;2500
2010;"Goiânia - GO";Goiás;6206;"Camiseiros, blusas, blusas-camiseiros, de uso feminino";Israel;2485
2010;"Trindade - GO";Goiás;2202;"Águas, incluídas as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas e outras bebidas não alcoólicas, exceto sumos de frutas ou de produtos hortícolas, da posição 2009";Noruega;2480
2010;"Goiânia - GO";Goiás;7317;"Tachas, pregos, percevejos e artefatos semelhantes, de ferro fundido, ferro ou aço";Angola;2473
2010;"Goiânia - GO";Goiás;8302;"Guarnições, ferragens e artigos semelhantes, de metais comuns, para móveis, portas, escadas, janelas, persianas, carroçarias, artigos de seleiro, malas, cofres, caixas de segurança e outras obras semelhantes; pateras, porta-chapéus, cabides e artigos seme";Angola;2458
