NMU;PIB_I;PIBpC_I;VAADESS_I;VAADESS_R_I;VAAGRO_I;VAAGRO_R_I;VABT_I;VAIND_I;VAIND_R_I;VASERV_I;VASERV_R_I;PIB_V;PIBpC_V;VAADESS_V;VAADESS_R_V;VAAGRO_V;VAAGRO_R_V;VABT_V;VAIND_V;VAIND_R_V;VASERV_V;VASERV_R_V;PIB_M;PIBpC_M;VAADESS_M;VAADESS_R_M;VAAGRO_M;VAAGRO_R_M;VABT_M;VAIND_M;VAIND_R_M;VASERV_M;VASERV_R_M;ANOSESTUDOS;IDHME;IDEB_EF1M;IDEB_EF2M;IDEB_EMM;IDEB_FF1M;IDEB_FF2M;IDEB_FMM;IDEB_MF1M;IDEB_MF2M;IDEB_MMM;IDEB_PF1M;IDEB_PF2M;IDEB_PMM;INREND_EF1M;INREND_EF2M;INREND_EMM;INREND_FF1M;INREND_FF2M;INREND_FMM;INREND_MF1M;INREND_MF2M;INREND_MMM;INREND_PF1M;INREND_PF2M;INREND_PMM;NSLP_EF1M;NSLP_EF2M;NSLP_EMM;NSLP_FF1M;NSLP_FF2M;NSLP_FMM;NSLP_MF1M;NSLP_MF2M;NSLP_MMM;NSLP_PF1M;NSLP_PF2M;NSLP_PMM;NSMAT_EF1M;NSMAT_EF2M;NSMAT_EMM;NSMAT_FF1M;NSMAT_FF2M;NSMAT_FMM;NSMAT_MF1M;NSMAT_MF2M;NSMAT_MMM;NSMAT_PF1M;NSMAT_PF2M;NSMAT_PMM;TXAPRO_EF1M;TXAPRO_EF2M;TXAPRO_EMM;TXAPRO_FF1M;TXAPRO_FF2M;TXAPRO_FMM;TXAPRO_MF1M;TXAPRO_MF2M;TXAPRO_MMM;TXAPRO_PF1M;TXAPRO_PF2M;TXAPRO_PMM;RM_I;RM_V;V_RAECP;V_RAP;V_RCC;V_RCO;V_REM;V_RIT;V_RSE;V_RSIUP;M_RAECP;M_RAP;M_RCC;M_RCO;M_REM;M_RIT;M_RM;M_RSE;M_RSIUP;CENSO22;CENSO_V;EXPOR;IDMECO;IDMINFRA;IDMSUS;IDMSEG;IDMTRAB;REGIOES;IDEB_PFUND;NM_PF1;NM_PF2;NM_PM;NM_PFUND;NM_EF1;NM_EF2;NM_EM;NM_EFUND;NM_MF1;NM_MF2;NM_MM;NM_MFUND;NM_FF1;NM_FF2;NM_FM;NM_FFUND;IDEB_MFUND;IDEB_EFUND;IDEB_FFUND
Córrego do Ouro;32079158;1220204;7509762;2,45267E+16;13816423;4,51241E+16;3061871;245816;8,02829E+15;6834364;2,23209E+16;0,195208459;2,241061331;2,020761643;1,035941991;1,980510802;0,101530743;19,5065135;17,92473639;0,918910311;1,870141245;0,095872655;36310672,73;1432886,545;10800041,55;1,84763E+16;18693800,27;3,3783E+16;29724904,82;2266291,727;1,13417E+16;9019592,273;1,55144E+16;8,95;0,578;;5,7;5,133333333;;;;6,3;;;6,3;5,683333333;5,133333333;;0,984437833;0,99098134;;;;0,98958083;;;0,98958083;0,981983662;0,99098134;;266,774;287,15;;;;224,038;;;224,038;266,774;287,15;;280,134;298,8;;;;229,382;;;229,382;280,134;298,8;;98,63333333;99,1;;;;99,08333333;;;99,08333333;98,45;99,1;742,24;2,01835;2,07137887;1,986598955;;2,01261949;0,914953648;2,062868854;1,264244914;;1305,633636;1454,316364;;951,7309091;1127,76;867,3363636;1208,300909;1462,818182;;2454;0,932370821;;2,119266055;1,111111111;1,154117647;0,961418144;1,248756219;CENTRO GOIANO;5,991666667;226,71;273,454;292,975;250,082;;273,454;292,975;;226,71;;;;;;;;;;
Campos Verdes;33464665;666361;1364289;4,28582E+16;6269474;1,96951E+16;31832653;1814361;5,69969E+15;10105928;3,1747E+16;1,500108697;4,116693504;10,31260679;0,069737015;1,962182952;1,326888392;1,478785227;1,412250374;0,955007088;1,794995373;0,121383101;36264691,45;1197897,909;11637188,64;2,22245E+16;8727634,455;1,431E+16;34396497,45;2288758,909;9,55741E+15;13114753,45;6,13703E+15;10,9;0,577;;4,916666667;4,233333333;;;;5,483333333;;;5,483333333;4,916666667;4,233333333;;0,991657158;0,93237867;;;;0,984951833;0,98701298;;0,984951833;0,991670162;0,93237867;;244,216;274,3333333;;;;198,79;;;198,79;244,216;274,3333333;;249,996;267,49;;;;210,654;;;210,654;249,996;267,49;;99,21666667;93,1;;;;98,41666667;98,3;;98,41666667;99,25;93,1;899,93;1,130132;2,026083462;1,752926802;1;1,804190717;0,180977317;3,230209097;0,948859132;;1345,475455;1093,894545;1124,4;960,1472727;1007,746364;919,9844444;1081,865455;2035,456364;;4005;0,797808765;1,903244011;2,78313253;1,213649852;0,805589307;0,908482143;1,327868852;NORTE GOIANO;5,2;204,722;247,106;270,9116667;225,914;;247,106;270,9116667;;204,722;;;;;;;;;;
Aloândia;21338163;1043941;6878572;3,41265E+15;4519141;2,24207E+16;20156089;1165023;5,78001E+15;7593353;3,76727E+16;2,541294112;0,26155118;2,196631365;8,589203152;3,773242526;0,147540216;2,55743324;4,622240934;1,807375012;1,843893205;0,072099368;36052021,82;1058068,636;11163542,73;1,118E+16;8178897,727;1,96449E+16;31136394,27;2234027,545;5,78759E+15;10609043,27;1,7876E+16;9,53;0,585;6,475;5,46;5,3;;;;;;;6,475;5,46;5,3;0,986224668;0,883040002;0,91260301;;;;;;;0,986224668;0,883040002;0,91260301;218,64;275,0125;313,7;;;;;;;218,64;275,0125;313,7;241,3225;290,5;317,865;;;;;;;241,3225;290,5;317,865;98,58333333;88,76666667;91,65;;;;;;;98,58333333;88,76666667;91,65;828,24;2,278591;1,798970828;2,810496975;1;1,792378173;1,07;1,606405797;0,576905207;;1201,258182;1467,362727;545;1076,163636;1035;1118,018182;1418,186364;2613,246364;;1973;0,961969771;;1,884955752;0,781578947;1,08248731;1,094610778;1,37755102;SUL GOIANO;5,9675;229,98125;282,75625;315,7825;256,36875;229,98125;282,75625;315,7825;256,36875;;;;;;;;;;5,9675;
Trombas;25685469;747757;10209899;4,16288E+16;7138951;2,91076E+16;2452607;1199516;4,89078E+15;5977704;2,43729E+16;2,313674124;2,272005478;2,174985081;0,942937744;2,620753245;1,13619499;2,306605176;1,082425745;0,469272226;2,40188641;1,041307995;36043985,73;1223759,727;15648360,45;2,54427E+16;12774888,18;1,98684E+16;34480531;1421864,818;1,08256E+16;9658104,182;1,33844E+16;8,6;0,547;;4,7;3,933333333;;;;5,166666667;;;5,166666667;4,7;3,933333333;;0,944955997;0,921788333;;;;0,931832342;;;0,931832342;0,944955997;0,921788333;;248,405;252,2866667;;;;193,668;;;193,668;248,405;252,2866667;;254,6325;269,43;;;;212,566;;;212,566;254,6325;269,43;;94,7;91,86666667;;;;93,36666667;;;93,36666667;94,7;91,86666667;873,98;1,891748;1,886504111;1,843969506;;2,400196571;;1,704317669;2,051943458;2,243086605;1222,248182;1472,837273;;1008,312727;;925,6011111;1336,69;1321,873636;2608,784;3120;0,90382387;;2,153061224;1,045685279;0,937424789;0,945783133;1,345679012;NORTE GOIANO;4,933333333;203,117;251,51875;260,8583333;227,317875;;251,51875;260,8583333;;203,117;;;;;;;;;;
Buriti de Goiás;23871616;932121;7873277;3,46185E+15;5611218;2,46723E+15;22742995;3132021;1,37714E+15;6126478;2,69379E+16;2,087237286;2,158891389;2,049128844;9,975028477;1,886467074;9,183201356;2,054258641;1,529526143;7,445635679;2,482788317;1,208605512;35906016,45;1409312;11174999,64;1,80626E+16;6811723,182;1,8476E+16;31117405;3151967,909;8,78144E+15;10733538,27;2,07174E+16;9,96;0,57;;5,333333333;5,366666667;;;;6,533333333;;;6,533333333;5,316666667;5,366666667;;0,956413835;0,990762333;;;;0,991591672;0,95700002;;0,991591672;0,95642482;0,990762333;;260,682;297,1866667;;;;217,146;;;217,146;260,682;297,1866667;;265,998;304,6133333;;;;247,31;;;247,31;265,998;304,6133333;;95,75;99,3;;;;99,18333333;95,7;;99,18333333;95,7;99,3;724,28;1,981665;2,032320208;1,874425156;;1,697680417;2,416435428;1,84122622;1,935445727;;1165,889091;1298,506364;;937,6127273;1065,635455;831,8745455;1067,005455;1730,097273;;2732;1,0671875;;1,720720721;0,852417303;0,975280899;1,023385301;1,162162162;CENTRO GOIANO;5,925;232,228;263,34;300,9;247,784;;263,34;300,9;;232,228;;;;;;;;;;
Água Limpa;28739939;1428426;7560063;2,76559E+15;11962607;4,3761E+15;27336203;12184;4,45709E+15;6595133;2,4126E+16;1,90088114;2,089931155;2,417327078;1,266438045;1,598749002;0,837584859;1,908760628;167,6893467;0,087852476;0,193093756;1,011618497;35720925,36;2170169,727;12488117,09;1,03288E+16;14832794,09;2,43182E+16;36796941,82;1372552,455;1,68079E+16;8487210,364;2,06359E+16;10,6;0,663;;4,933333333;4,5;;;;5,9;;;6,08;4,933333333;4,5;;0,943497498;0,98535651;;;;0,993324498;;;0,993324498;0,943497498;0,98535651;;256,298;268,35;;;;201,588;;;206,075;256,298;268,35;;264,066;281,42;;;;224,166;;;228,4775;264,066;281,42;;94,76666667;98,95;;;;99,3;;;99,3;94,76666667;98,95;869,07;2,259749;2,112496368;2,446890088;1;1,870010756;1;1,90262744;1,693377908;;1182,677273;1628,042727;1013,62;1227,149091;678;1013,808333;1352,337273;1549,350909;;1851;0,9195231;;1,328467153;0,828660436;1,020330368;0,992878942;1,134408602;SUL GOIANO;5,506666667;217,27625;260,182;274,885;238,729125;;260,182;274,885;;212,877;;;;;;;;;;
Guarinos;17970732;779303;6596606;3,80869E+15;6658398;3,84437E+15;17319878;63704;3,67809E+15;3427834;1,97913E+16;2,959578664;3,929067385;2,136639508;7,340820749;2,711404004;0,931553063;2,910627546;1,756812759;0,603585561;5,001519327;1,718364596;35353788,27;1847709,909;10468640,36;1,74201E+16;10569719,55;1,82684E+16;31044195,82;2818760;8,30752E+15;9822519,182;1,5307E+16;10,21;0,563;5,9;5,283333333;4,366666667;;;;5,9;;;5,9;5,283333333;4,366666667;1;0,977057338;0,959388667;;;;0,989812994;;;0,990521163;0,977057338;0,959388667;204,96;245,96;268,6;;;;210,4425;;;209,346;245,96;268,6;220,63;271,14;273,3133333;;;;223,5025;;;222,928;271,14;273,3133333;100;97,73333333;95,66666667;;;;99,02;;;99,08333333;97,73333333;95,66666667;786,99;2,788333;2,101505038;2,3265555;1,561666667;1,894096758;1,260312433;1;2,142569732;1;1307,462727;1223,715455;1152,75;956,4827273;3767,76;788;1293,560909;1719,04;544,69;2161;0,939973902;;1,582677165;1,526627219;1,099259259;0,986415883;1,691860465;CENTRO GOIANO;5,591666667;216,137;258,55;270,9566667;237,3435;212,795;258,55;270,9566667;235,6725;216,9725;;;;;;;;;5,591666667;
Diorama;25046479;1010346;7421425;3,09684E+16;10929708;4,56079E+15;23964529;973364;4,06169E+16;4640032;1,93621E+16;0,289712658;0,289712633;2,377752655;0,008146811;3,502185877;1,199941785;2,918629822;2,064082912;0,70720956;2,58840952;0,088685776;35274868,45;1565478,182;11116383,09;1,22814E+16;19936661;1,6477E+16;40583599,36;1562090,727;1,19193E+16;6862317,909;1,37291E+16;11,64;0,696;6,175;5,1;4,966666667;;;;6,55;;;6,3;5,1;4,966666667;0,996753245;0,976431825;0,989236;;;;1;;;0,998551328;0,976431825;0,989236;208,6166667;251,116;282,11;;;;222,96;;;214,354;251,116;282,11;221,7266667;258,14;292,2233333;;;;235,505;;;227,238;258,14;292,2233333;99,675;97,9;99,3;;;;100;;;99,86666667;97,9;99,3;847,79;2,314359;2,412131815;2,300731509;;2,604677388;;1,374793264;2,171123337;;1384,906364;1367,94;;1083,447273;;932,597;1344,760909;1235,003636;;2062;0,831787011;;2,170454545;0,772925764;1,191697192;0,859026369;1,557788945;NOROESTE GOIANO;5,7;220,796;254,628;287,1666667;237,712;215,1716667;254,628;287,1666667;234,8998333;229,2325;;;;;;;;;5,6375;
Damolândia;22839485;831434;7916364;3,71151E+16;4542354;2,12964E+16;21329235;2626188;1,23126E+16;6244329;2,92759E+16;1,924449391;1,790199823;2,075968336;1,055010713;2,437730084;0,123885866;1,967722518;1,33260947;0,677234447;1,755701693;0,089225065;35228307,82;1119689;12419843,55;1,99103E+16;6794335,909;1,18931E+16;24750630,73;3633742,636;9,90046E+15;9519491,091;1,47229E+16;10,28;0,6;;5,183333333;4,833333333;;;;6,15;;;6,4;5,183333333;4,833333333;1;0,980499655;0,98270201;;;;0,978080332;;;0,979230165;0,980499655;0,98270201;;254,322;277,54;;;;217,842;;;226,3025;254,322;277,54;;265,364;289,5033333;;;;230,616;;;238,8475;265,364;289,5033333;100;98,03333333;98,16666667;;;;98,03333333;;;98,1;98,03333333;98,16666667;818,07;2,008838;2,134733516;1,892672784;0,862669326;2,140827489;;2,302005545;1,416857474;;1155,234545;1574,073636;1197,28;1028,446364;;945,09;1340,475455;1381,624545;;2724;0,99162723;;1,348101266;0,812865497;1,057007126;0,990794016;1,239795918;CENTRO GOIANO;5,791666667;232,575;259,843;283,5216667;246,209;;259,843;283,5216667;;224,229;;;;;;;;;;
Nova Aurora;21485434;1038445;6595722;3,24951E+16;632692;3,11708E+15;20297563;1084857;5,34476E+15;6290064;3,09893E+16;2,703599052;2,517438093;2,121804558;0,772360235;18,8921608;6,876954669;2,747169599;16,64996493;6,060770669;1,868067638;0,06799972;34071813,73;1745027;8700726,364;2,35711E+16;10056321,64;1,67654E+16;34570655,09;7117581,091;1,98169E+16;8330823,909;1,5882E+16;10,38;0,697;5,98;4,983333333;4,3;;;;5,2;;;5,85;4,983333333;4,3;0,9885674;0,964015492;0,989221;;;;0,981907;;;0,987457333;0,964015492;0,989221;208,3325;259,378;263,295;;;;195,53;;;205,772;259,378;263,295;225,3025;257,178;265,1;;;;200,05;;;220,252;257,178;265,1;98,8;96,36666667;99,15;;;;98,2;;;98,7;96,36666667;99,15;933,71;1,978034;2,066412508;2,268548742;0,852941176;1,243281913;;2,112577068;0,947559911;;1392,710909;1608,190909;1533,43;1017,381818;;928,2554545;1472,865455;1875,017273;;2101;1,018913676;;1,402877698;0,699266504;1,069868996;0,883297645;2,031007752;SUL GOIANO;5,416666667;213,012;258,278;264,1975;235,645;216,8175;258,278;264,1975;237,54775;197,79;;;;;;;;;5,481666667;
Lagoa Santa;20580365;163466;5523641;2,82682E+16;6400645;3,27565E+15;19540095;1961879;1,00403E+16;565393;2,8935E+15;2,102946085;1,633318244;2,553023993;1,216038698;1,966504001;0,93667156;2,099459496;0,009461848;4,506801662;22,0704112;1,051242534;33915563,09;1988276,182;7457514,455;2,00898E+16;9909012,727;1,02634E+16;32099170,36;2319483,909;1,58027E+16;9614187,636;1,09692E+16;9,45;0,638;;5,516666667;4,566666667;;;;6,5;;;6,5;5,516666667;4,566666667;;0,988244003;0,983076343;;;;1;;;1;0,988244003;0,983076343;;261,254;271,3733333;;;;220,63;;;220,63;261,254;271,3733333;;272,814;275,6266667;;;;237,904;;;237,904;272,814;275,6266667;;98,63333333;97,96666667;;;;100;;;100;98,63333333;97,96666667;983,52;2,460052;1,909202801;2,939008545;1,096009061;2,135520521;;1,796893316;2,095765688;;1515,9;2001,44;836,5133333;1151,96;;2034,392727;1635,476364;1175,141818;;1390;1,108452951;;1,816666667;1,054644809;0,71641791;;1,065843621;SUL GOIANO;6,008333333;229,267;267,034;273,5;248,1505;;267,034;273,5;;229,267;;;;;;;;;;
Nova Roma;26558204;765808;9995704;3,89467E+15;10360099;4,03665E+15;25665071;77349;3,01378E+15;4535778;1,7673E+16;2,080836076;2,230017184;0,0176911;8,586550427;2,069799526;10,04597674;2,060326815;41,29472909;2,004280524;0,023276051;1,129726159;33540409,64;1079757,273;11513221,09;2,55815E+16;14272383,45;1,82472E+16;35032111,73;1667804,091;1,82309E+16;6962380,545;2,02225E+16;8,5;0,529;;4,566666667;4,1;;;;5,05;;;5,05;4,533333333;4,1;;0,970609828;0,949641333;;;;0,943394493;0,94109601;;0,943394493;0,965542325;0,949641333;;239,988;263,8333333;;;;197,492;;;197,492;239,988;263,8333333;;238,32;262,2;;;;205,778;;;205,778;238,32;262,2;;97,08333333;94,83333333;;;;94,66666667;94;;94,66666667;96,6;94,83333333;800,58;2,358952;2,289629196;2,250712922;;1,81683927;2,350615758;1;1,177169779;;1199,076364;1337,584545;;1095,859091;2276,226667;1045;1326,878182;1565,994545;;3076;0,886199942;2,724315413;0,764044944;0,397321429;1,647435897;1,111757858;1,542372881;NORTE GOIANO;4,791666667;201,635;239,154;263,0166667;220,3945;;239,154;263,0166667;;201,635;;;;;;;;;;
Israelândia;2750574;952415;8243501;3,17116E+16;8241776;3,1705E+15;25995191;2287241;8,79871E+15;7222673;2,77847E+15;21,08183855;2,185367723;2,32178282;0,109705858;2,258671675;10,67238123;2,11637087;1,383984023;6,539421054;1,951476275;0,922086153;33325013,18;1385921,636;11012962,73;1,60561E+16;9498000,455;1,58534E+16;37479244,82;2814073,364;1,96072E+16;10498788,73;1,29627E+16;11,5;0,652;;4,466666667;4,533333333;;;;5,38;;;5,38;4,45;4,533333333;;0,913115333;0,964123667;;;;0,969844794;;;0,973880997;0,908341667;0,964123667;;249,33;279,0966667;;;;203,164;;;203,164;249,33;279,0966667;;245,086;272,59;;;;203,262;;;203,262;245,086;272,59;;92,08333333;96,33333333;;;;96,82;;;97,23333333;91,48333333;96,33333333;1680,34;1,237523;2,289434327;1,785454504;;1,875951315;1,502133129;1,948364809;1,492305859;;1254,328182;1736,747273;;1128,825455;1257,59;1247,239091;1453,5;1446,931818;;2560;0,886733634;;2,104761905;0,787162162;0,896708286;1,405537459;2,058394161;CENTRO GOIANO;4,915;203,213;247,208;275,8433333;225,2105;;247,208;275,8433333;;203,213;;;;;;;;;;
Nova Iguaçu de Goiás;22847796;808485;8551775;3,89347E+15;7643479;3,47994E+15;21964389;1103837;5,02558E+16;4665298;2,12403E+15;2,219005326;2,137324749;1,970072412;0,008884163;2,481294578;1,118955127;0,221751035;1,497522732;0,675317132;0,024092566;10,86469156;32640438,64;1091183,909;10577248,91;1,53601E+16;10778603,91;1,73125E+16;26962375,45;1373935,636;1,77084E+16;6377168,091;1,63232E+16;9,85;0,54;;4,883333333;4,2;;;;6,35;;;6,35;4,883333333;4,2;;0,950394658;0,953478677;;;;0,977664837;;;0,977664837;0,950394658;0,953478677;;249,958;262,8166667;;;;213,848;;;213,848;249,958;262,8166667;;257,356;269,5266667;;;;241,2;;;241,2;257,356;269,5266667;;95,21666667;95,43333333;;;;97,56666667;;;97,56666667;95,21666667;95,43333333;818,65;2,486484;2,24337043;2,888327931;1;2,149407389;1;1,647052553;1,459988577;;1272,892727;1504,533636;850;1088,79;1600,34;897,4909091;1409,815455;1530,608182;;3010;1,065109696;;1,947368421;0,871595331;1,116776316;0,961325967;1,335164835;NORTE GOIANO;5,616666667;227,524;253,657;266,1716667;240,5905;;253,657;266,1716667;;227,524;;;;;;;;;;
Santa Rosa de Goiás;24807828;85397;8344865;3,54959E+15;6801866;2,89326E+16;23509346;1602648;6,81707E+15;6759968;2,87544E+16;1,965129515;25,34947363;1,70852698;0,87674364;2,138882918;0,109758407;1,94871899;0,18655313;0,09573116;2,073604195;0,106408579;31931977,45;1423173,182;9392613,545;2,58912E+16;9855799,909;1,42915E+16;33256942,64;1411753,636;1,87714E+16;10900606,27;1,03709E+16;10,49;0,635;;5,233333333;4,633333333;;;;6,25;;;6,25;5,233333333;4,633333333;;0,980401337;0,984627327;;;;0,994487663;;;0,994487663;0,980401337;0,984627327;;257,464;275,5266667;;;;216,462;;;216,462;257,464;275,5266667;;266,246;277,98;;;;233,6;;;233,6;266,246;277,98;;98,01666667;98,36666667;;;;99,43333333;;;99,43333333;98,01666667;98,36666667;838,49;2,255137;2,154833026;2,49067731;1,902828872;2,242247914;;1,741860077;3,478906623;;1128,542727;1465,660909;1144,15;1080,428182;;1083,726364;1316,44;1177,723636;;2820;0,969405294;;2,147058824;1,035460993;1,130170316;0,978723404;1,296875;CENTRO GOIANO;5,741666667;225,031;261,855;276,7533333;243,443;;261,855;276,7533333;;225,031;;;;;;;;;;
Jaupaci;25681912;856064;8916816;3,65163E+15;712087;2,91615E+15;24418697;1653973;6,77339E+15;672704;2,75487E+15;0,250508646;0,262771241;2,025287053;0,07977668;35,78444628;14,09560352;2,538695574;2,292502356;0,903023734;21,79138076;8,583691947;31338029,82;1246227,364;12442632,45;1,11817E+16;11113665,82;1,98524E+16;40499688,45;2513921,636;6,75578E+15;10072322,09;8,79445E+15;9,63;0,602;;5,366666667;4,233333333;;;;5,74;;;5,74;5,366666667;4,233333333;;0,963868332;0,978884343;;;;0,988685833;;;0,988685833;0,963868332;0,978884343;;263,07;269,4233333;;;;207,71;;;207,71;263,07;269,4233333;;264,736;257,3333333;;;;210,1475;;;210,1475;264,736;257,3333333;;96,43333333;97,93333333;;;;98,93333333;;;98,93333333;96,43333333;97,93333333;976,42;1,893775;2,059090909;2,222403816;1,556662516;2,45428613;2,746817667;1,836017826;1,752190222;1;1239,986364;1744,168182;1271,466667;1083,89;1166,482727;844,2190909;1415,223636;1373,418182;1311,33;2924;0,974666667;;2,027522936;0,707317073;1,200577201;0,845707657;1,162393162;CENTRO GOIANO;5,553333333;208,92875;263,903;263,3783333;236,415875;;263,903;263,3783333;;208,92875;;;;;;;;;;
Nova América;20315561;901311;8059589;4,21913E+15;4711713;2,46654E+15;19102509;1120896;5,86779E+15;5210311;2,72755E+15;2,045735631;0,195633915;2,161520767;10,39140285;2,428429957;11,67455542;2,08010487;1,200903563;0,577328374;1,828317158;8,789543183;30439571,45;1237146,455;12701611,82;2,09505E+16;6810238;1,02119E+16;26778192,64;1397073,545;1,19861E+16;6686903,636;1,52131E+16;10,94;0,604;;5,333333333;4,666666667;;;;6,15;;;6,15;5,333333333;4,666666667;;0,984992345;1;;;;0,980609;1;;0,980609;0,984515002;1;;255,12;271,8033333;;;;213,384;;;213,384;255,12;271,8033333;;268,58;278,23;;;;230,302;;;230,302;268,58;278,23;;98,46666667;100;;;;98,2;100;;98,2;98,38333333;100;860,17;1,913296;2,068954123;2,223473741;0,656713494;2,274612166;;1,917648204;1,282838103;;971,97;1258,167273;1231,272;1007,559091;;816,3683333;1214,109091;1198,846364;;2337;1,034528552;;1,403100775;0,8;1,3001443;1,079545455;1,459677419;CENTRO GOIANO;5,741666667;221,843;261,85;275,0166667;241,8465;;261,85;275,0166667;;221,843;;;;;;;;;;
Morro Agudo de Goiás;20176831;853143;7161202;3,70723E+16;6490769;3,36015E+15;19316879;914933;4,73644E+15;4749975;2,45898E+16;2,308537352;2,446097548;2,303760877;0,999286064;2,386692085;1,035258548;2,30540679;1,984393393;0,860756289;2,258646203;0,979716991;30341230,27;1317180,545;11969875;3,10727E+16;9601569;2,47928E+16;28974312,82;1103489,273;1,77072E+16;7538748,182;1,45548E+16;11,61;0,63;;4,916666667;4,266666667;;;;5,72;;;5,72;4,883333333;4,266666667;0,97471797;0,986472497;0,992327333;;;;0,992756;1;;0,991122832;0,981125508;0,992327333;;249,184;259,5166667;;;;202,52;;;202,52;249,184;259,5166667;;251,924;265,0133333;;;;216,0675;;;216,0675;251,924;265,0133333;95,8;98,56666667;99,4;;;;99,25;100;;99,1;98;99,4;946,35;0,447435;2,591083155;1,984270139;;1,434969307;;1,641078431;0,01162034;;1058,010909;1376,877273;;1037,136364;;764,0863636;1107,365455;966,6463636;;2456;1,042444822;;2,22826087;1,078571429;1,074162679;0,964950712;2,661596958;CENTRO GOIANO;5,301666667;209,29375;250,554;262,265;229,923875;;250,554;262,265;;209,29375;;;;;;;;;;
Palmelo;19145488;818533;7467486;4,13909E+16;2558977;1,41839E+16;18041385;1964786;1,08904E+16;6050137;3,35348E+16;2,242489562;2,202932564;2,208002131;0,096911997;4,142909061;1,818375008;2,278357898;0,949870368;0,041691008;2,007988579;0,881331498;30185470,55;918107,9091;10849658,55;1,77596E+16;5159906,545;1,56155E+16;28761565,91;1567100,091;1,00922E+16;8634178,909;1,30777E+16;9,82;0,659;6,233333333;4,72;4,533333333;;;;5,625;;;5,875;4,72;4,533333333;0,981884495;0,903936002;0,97512701;;;;0,986955594;;;0,981770663;0,903936002;0,97512701;207,85;251,7275;274,5766667;;;;200,63;;;204,3175;251,7275;274,5766667;235,1966667;254,2375;275,2866667;;;;215,3675;;;223,5825;254,2375;275,2866667;98,2;90,63333333;97,2;;;;98,92;;;98,06666667;90,63333333;97,2;776,93;1,908319;1,75750973;2,17956241;1,393333333;2,307265075;;1,214150154;1,002117479;;1042,36;1341,037273;926,5566667;979,5290909;;852,3155556;1238,035455;1161,821818;;2259;0,96745182;;1,753846154;0,76426799;1,104417671;0,863839286;1,54978355;SUL GOIANO;5,2975;213,95;252,9825;274,9316667;233,46625;221,5233333;252,9825;274,9316667;237,2529167;207,99875;;;;;;;;;5,476666667;
São Patrício;18416527;924989;6797436;3,85795E+16;5446525;3,09122E+15;17619311;972116;5,51733E+16;4403234;2,4991E+16;2,4676278;2,411903277;2,079722119;0,834746188;3,201732297;12,85091795;0,024914425;3,085474367;0,12384289;2,117299921;0,849828938;30066532,27;1433740,636;10362725,91;2,02764E+16;11189482,45;1,82849E+16;26620928,27;2008287,636;1,54788E+16;7011207,091;1,92108E+16;10,33;0,597;;5,3;4,1;;;;5,866666667;;;5,866666667;5,3;4,1;;0,986811498;0,97173801;;;;0,982392012;;;0,982392012;0,986811498;0,97173801;;263,05;259,48;;;;212,042;;;212,042;263,05;259,48;;258,854;259,42;;;;220,986;;;220,986;258,854;259,42;;98,65;96,8;;;;98,41666667;;;98,41666667;98,65;96,8;1161,83;2,32899;2,488041675;3,830220445;1;1,64121824;3,716972477;1,600578781;0,789770582;1;2169,789091;1481,669091;622;1077,165455;1273,85;1323,363333;1933,836364;1267,605455;2374;2143;1,076343546;;2,368421053;1,170212766;0,742537313;0,875757576;1,037209302;CENTRO GOIANO;5,583333333;216,514;260,952;259,45;238,733;;260,952;259,45;;216,514;;;;;;;;;;
Colinas do Sul;26248438;745059;11231426;4,55627E+16;4860433;1,97174E+16;24650505;1043304;4,23238E+16;7515343;3,04876E+16;2,156486112;2,261102812;1,998837102;0,936791164;2,092520975;0,980697806;2,133706186;1,381118063;0,064728596;0,246637579;1,155911626;29911653,18;859961,0909;17447894,73;2,65603E+16;7285399;1,61684E+16;32719584,45;1198623,818;9,87186E+15;10486758,73;1,8295E+16;9,36;0,549;5;4,8;3,9;;;;5,316666667;3,9;;5,266666667;4,683333333;3,9;0,995554745;0,980692338;0,978895485;;;;0,982040992;0,929786505;;0,985787173;0,973609995;0,978895485;177,91;243,84;249,52;;;;192,292;225,515;;190,604;241,188;249,52;196,83;250,58;258,57;;;;211,616;228,91;;208,852;247,484;258,57;99,5;98,1;97,8;;;;97,98333333;92,25;;98,4;97,33333333;97,8;901,19;3,150357;2,084913066;4,335690931;;2,471963753;;;1,15915638;2,87225757;982,5327273;1834,155455;;977,2627273;;;1755,453636;1310,177273;6825,744545;4030;1,143911439;;1,56779661;0,764367816;0,95443038;0,816649104;3,032258065;NORTE GOIANO;4,975;199,728;244,336;254,045;222,032;187,37;247,21;254,045;217,29;201,954;227,2125;;214,58325;;;;;4,608333333;4,9;
