NMU,ANO,REM,RIT,RSIUP,RCC,RCO,RSE,RAP,RAECP
São Francisco de Goiás,2020,0.0,918.42,0.0,0.0,1415.52,1470.68,2673.49,1758.28
São Francisco de Goiás,2021,0.0,1265.42,0.0,1583.29,1604.8,1945.61,2327.86,1999.09
São João d'Aliança,2010,1347.21,629.49,725.61,0.0,659.98,925.29,636.44,938.69
São João d'Aliança,2011,1099.03,679.01,1311.48,0.0,746.27,881.48,791.51,1025.54
São João d'Aliança,2012,622.0,898.66,0.0,2628.46,855.08,1046.56,1255.87,1035.93
São João d'Aliança,2013,1628.75,1152.32,0.0,678.0,968.8,1095.75,1406.51,1196.18
São João d'Aliança,2014,0.0,1045.89,0.0,965.33,1077.21,1106.29,1710.65,1271.48
São João d'Aliança,2015,0.0,1186.84,0.0,1050.67,1201.07,1320.83,1806.23,1470.31
São João d'Aliança,2016,0.0,1203.18,0.0,1320.0,1404.08,1408.57,1946.29,1757.38
São João d'Aliança,2017,0.0,1148.79,0.0,1561.67,1556.3,1399.89,2222.63,1972.32
São João d'Aliança,2018,0.0,1170.43,0.0,1389.8,1521.79,1457.02,2372.02,2043.22
São João d'Aliança,2019,1908.0,1217.47,0.0,1407.22,1386.49,1473.66,2444.54,2075.92
São João d'Aliança,2020,1908.0,1423.7,0.0,0.0,1601.35,1381.34,2140.12,2058.44
São João d'Aliança,2021,1908.0,1284.07,0.0,1650.84,1708.89,1953.67,2430.26,2267.3
São João da Paraúna,2010,0.0,641.41,0.0,0.0,847.14,841.42,939.18,722.46
São João da Paraúna,2011,0.0,707.69,0.0,0.0,728.25,1096.87,1014.9,762.83
São João da Paraúna,2012,0.0,762.87,0.0,0.0,710.36,1286.98,1094.78,872.02
São João da Paraúna,2013,0.0,1366.88,0.0,0.0,989.05,1463.18,1107.03,1042.84
São João da Paraúna,2014,0.0,1476.62,0.0,0.0,867.68,1516.59,1244.0,1140.07
São João da Paraúna,2015,0.0,1135.45,0.0,0.0,1000.05,1476.84,1527.88,1273.66
São João da Paraúna,2016,0.0,1186.09,0.0,0.0,1087.97,1860.5,1301.46,1393.32
São João da Paraúna,2017,0.0,1047.6,0.0,0.0,1422.46,1395.24,1726.43,1474.75
São João da Paraúna,2018,0.0,1145.41,0.0,0.0,1394.97,1569.65,2137.75,1484.57
São João da Paraúna,2019,0.0,1037.56,0.0,0.0,1367.66,1713.38,1865.63,1572.97
São João da Paraúna,2020,0.0,1045.0,0.0,0.0,1426.45,1995.35,2241.45,1691.83
São João da Paraúna,2021,0.0,1119.46,0.0,0.0,1475.94,2484.48,1743.78,1773.56
São Luis de Montes Belos,2010,1089.56,853.05,4066.71,931.71,837.61,1129.67,1078.89,828.14
São Luis de Montes Belos,2011,1214.72,962.99,4301.85,850.76,878.13,1243.03,1405.29,873.59
São Luis de Montes Belos,2012,1582.47,1108.08,4982.09,1147.5,1009.78,1436.36,1737.38,1003.67
São Luis de Montes Belos,2013,1687.32,1180.78,5795.62,1896.29,1085.14,1418.81,1524.93,1095.83
São Luis de Montes Belos,2014,1995.53,1258.21,3406.44,1591.88,1182.51,1604.87,1432.34,1174.85
São Luis de Montes Belos,2015,2315.38,1537.24,3560.35,1342.86,1273.65,1801.09,1723.36,1284.43
São Luis de Montes Belos,2016,2645.95,1614.25,7160.21,1575.93,1428.45,1950.24,2023.08,1396.37
São Luis de Montes Belos,2017,2862.91,1707.11,2284.0,1732.24,1491.41,1744.72,1929.38,1446.59
São Luis de Montes Belos,2018,3076.06,1632.39,2761.0,1990.28,1536.22,1922.97,1969.86,1535.36
São Luis de Montes Belos,2019,2764.31,1582.78,2936.6,1716.15,1463.48,1943.63,2617.97,1600.8
São Luis de Montes Belos,2020,2914.14,1619.0,4962.5,1637.59,1591.73,1446.1,3040.98,1646.38
São Luis de Montes Belos,2021,3078.86,1717.67,0.0,1992.95,1787.76,2066.33,2999.57,1798.24
São Luiz do Norte,2010,1032.26,1020.0,0.0,0.0,594.48,654.25,862.53,800.19
São Luiz do Norte,2011,1622.29,794.51,0.0,796.67,709.32,695.04,943.67,1145.31
São Luiz do Norte,2012,967.37,1244.0,0.0,0.0,765.33,779.68,1000.12,1200.85
São Luiz do Norte,2013,591.23,1356.0,0.0,1165.12,900.62,819.75,1155.81,1584.43
São Luiz do Norte,2014,646.9,1222.55,0.0,1778.09,991.99,916.35,1282.01,1527.16
São Luiz do Norte,2015,957.6,1576.0,0.0,2645.75,969.39,1037.16,1444.89,1514.53
São Luiz do Norte,2016,1340.0,1320.0,0.0,2645.75,1157.85,1092.94,1475.76,2006.9
São Luiz do Norte,2017,1259.83,1054.83,0.0,0.0,1226.37,1278.06,1723.65,1909.06
São Luiz do Norte,2018,1311.8,286.2,0.0,0.0,1257.47,1171.51,1769.38,1760.66
São Luiz do Norte,2019,1685.29,1460.52,0.0,998.0,1389.42,1341.95,1916.25,1630.12
São Luiz do Norte,2020,0.0,1393.59,0.0,1045.0,1381.22,1035.78,2076.12,1095.29
São Luiz do Norte,2021,0.0,2090.67,0.0,1200.0,1399.06,1402.29,2127.64,1419.22
São Miguel do Araguaia,2010,1126.86,656.94,3767.06,820.23,784.66,1154.25,1383.99,864.71
São Miguel do Araguaia,2011,1205.99,771.45,3645.26,1054.6,822.31,1226.06,1533.51,1082.43
São Miguel do Araguaia,2012,1303.19,930.72,6752.64,1155.42,943.22,1172.45,1892.86,1187.72
São Miguel do Araguaia,2013,1535.21,1020.98,2804.57,1122.69,1082.4,1217.42,1912.2,1359.35
São Miguel do Araguaia,2014,1559.6,1163.82,2109.96,1081.24,1136.08,1442.97,2053.31,1516.59
São Miguel do Araguaia,2015,1709.52,1179.5,2733.69,1037.96,1225.73,1584.14,2340.93,1683.96
São Miguel do Araguaia,2016,1882.54,1370.65,3425.59,1249.44,1393.57,1818.44,2667.18,1825.9
São Miguel do Araguaia,2017,1896.24,1447.62,0.0,1317.55,1512.78,2055.18,3505.36,1804.86
São Miguel do Araguaia,2018,1998.66,1623.18,0.0,1448.87,1498.38,2045.28,2617.91,2021.76
São Miguel do Araguaia,2019,2526.8,1812.63,0.0,1412.14,1573.79,1938.65,2763.6,2121.6
São Miguel do Araguaia,2020,2346.67,1779.67,1776.5,1591.62,1685.86,2008.66,2951.83,2238.62
São Miguel do Araguaia,2021,2364.66,1912.31,2200.0,1667.65,1808.88,2237.44,3137.29,2411.79
São Miguel do Passa Quatro,2010,826.15,661.33,0.0,0.0,753.08,809.92,752.1,795.74
São Miguel do Passa Quatro,2011,883.53,699.72,0.0,572.8,762.76,906.03,899.07,838.67
São Miguel do Passa Quatro,2012,940.69,800.82,0.0,1600.0,893.02,902.53,1080.36,1072.5
São Miguel do Passa Quatro,2013,1004.27,846.18,0.0,1063.27,1001.06,895.78,1281.5,1179.96
São Miguel do Passa Quatro,2014,1044.86,919.73,0.0,739.2,1062.82,1031.8,1416.51,1306.39
São Miguel do Passa Quatro,2015,1030.54,1041.62,0.0,944.0,1179.34,1336.11,1547.52,1452.76
São Miguel do Passa Quatro,2016,1165.39,1105.48,0.0,897.6,1189.54,1581.85,1708.84,1634.34
São Miguel do Passa Quatro,2017,1004.44,1446.06,0.0,937.0,1274.82,1517.9,1172.54,1822.85
São Miguel do Passa Quatro,2018,1057.71,1278.29,0.0,0.0,1294.9,1557.24,1651.91,1827.67
São Miguel do Passa Quatro,2019,1239.6,1336.62,0.0,0.0,1417.54,1597.58,1954.3,1913.73
São Miguel do Passa Quatro,2020,1024.55,1181.07,0.0,0.0,1462.98,1327.72,2474.79,1923.19
São Miguel do Passa Quatro,2021,1307.0,1204.07,0.0,0.0,1534.62,1654.75,2245.27,2223.35
São Patrício,2010,0.0,0.0,0.0,0.0,901.3,1377.4,760.28,1169.06
São Patrício,2011,545.0,0.0,0.0,0.0,866.83,999.17,1135.51,1391.77
São Patrício,2012,622.0,642.73,0.0,622.0,583.93,1198.25,1420.98,1709.07
São Patrício,2013,904.0,4157.0,0.0,0.0,841.58,1757.56,1114.45,1726.75
São Patrício,2014,1086.0,806.92,0.0,0.0,934.61,995.97,1332.67,1912.68
São Patrício,2015,0.0,866.01,0.0,0.0,903.54,848.89,1345.67,2153.31
São Patrício,2016,0.0,940.25,0.0,0.0,1126.84,1199.61,1468.02,2583.29
São Patrício,2017,1850.2,1839.65,0.0,0.0,1275.63,1613.89,1485.89,2755.13
São Patrício,2018,1884.0,688.04,0.0,0.0,1395.9,1379.88,1522.11,2796.15
São Patrício,2019,2025.75,940.93,2374.0,0.0,1539.43,1485.21,1800.74,2761.8
São Patrício,2020,0.0,1028.74,0.0,0.0,1479.23,1087.83,2912.04,2908.67
São Patrício,2021,2200.0,1016.14,3675.0,0.0,1343.96,1884.26,1981.28,3322.74
São Simão,2010,1103.96,1318.94,1624.83,1223.23,784.87,1099.68,1447.35,804.07
São Simão,2011,1187.7,1373.86,914.59,1491.05,923.48,1129.85,1670.96,885.46
São Simão,2012,1581.25,1840.11,1189.98,1493.43,1017.65,1423.56,1883.26,1017.0
São Simão,2013,1652.61,2025.84,992.55,2689.24,1140.7,1396.23,1905.64,1242.65
São Simão,2014,1732.73,1999.8,1112.52,2889.23,1197.04,1444.87,1874.14,1387.84
São Simão,2015,1766.22,2563.34,1049.46,3283.86,1244.54,1625.81,1821.34,1646.22
São Simão,2016,1908.58,2853.39,1027.52,3571.87,1316.69,1947.46,2546.72,1823.1
São Simão,2017,2299.33,2704.94,583.33,3209.91,1461.5,1646.53,2358.79,1769.36
São Simão,2018,2268.18,2581.81,1317.19,4805.94,1484.99,1791.8,2381.44,1537.81
São Simão,2019,2134.22,2537.9,2933.87,3777.9,1457.97,1823.38,2803.51,1730.39
São Simão,2020,2429.27,2230.08,4052.64,2122.77,1443.82,1670.24,2749.19,1986.15
São Simão,2021,2625.55,2602.52,3652.18,1584.63,1536.07,1952.88,2839.91,2333.69
Senador Canedo,2010,1221.36,1040.64,1385.62,1142.52,1288.6,1255.99,1315.93,689.99
Senador Canedo,2011,1689.17,1175.84,1231.94,1372.25,1334.16,1351.66,1463.55,777.31
Senador Canedo,2012,1681.48,1527.3,2273.09,1867.52,1460.53,1483.49,937.63,925.04
Senador Canedo,2013,1832.29,1611.7,2489.08,1692.61,1483.54,1660.39,1649.47,999.51
Senador Canedo,2014,1819.3,1739.46,1229.47,1723.91,1543.17,1750.83,1905.66,1031.44
Senador Canedo,2015,1447.28,1916.07,1683.39,1571.75,1619.57,1814.91,1851.87,1223.34
Senador Canedo,2016,1569.58,2208.4,2275.87,1728.16,1727.77,1811.43,1634.09,1320.66
Senador Canedo,2017,1828.36,2240.42,1403.33,1776.14,1867.58,1825.79,2225.61,1401.63
Senador Canedo,2018,1836.25,2470.61,1823.72,1895.24,1861.54,1830.38,2578.31,1410.81
Senador Canedo,2019,1934.89,2359.72,1972.72,1916.8,1909.79,2026.97,2692.13,1564.17
Senador Canedo,2020,2025.63,2420.74,975.59,1769.93,1949.66,1948.11,2540.77,1767.75
Senador Canedo,2021,2233.79,2644.13,2073.9,2195.72,2188.47,2159.46,3206.28,1807.29
Serranópolis,2010,0.0,1491.23,6528.81,1021.15,936.97,1256.7,1045.57,922.97
Serranópolis,2011,0.0,1708.7,7346.79,1448.65,945.17,1158.24,1194.78,996.83
Serranópolis,2012,0.0,1880.68,7819.87,1255.57,1068.45,1449.88,1329.81,1159.31
Serranópolis,2013,0.0,1942.91,0.0,1506.04,1244.94,1821.73,1499.74,1369.35
Serranópolis,2014,0.0,2158.19,0.0,1424.08,1398.01,1883.99,1730.61,1452.66
Serranópolis,2015,0.0,2414.51,0.0,1639.18,1436.4,1946.93,1878.49,1613.31
Serranópolis,2016,0.0,2717.74,0.0,1510.86,1670.27,2030.88,2392.36,1810.19
Serranópolis,2017,0.0,2743.88,0.0,1557.39,1678.42,1928.52,1988.45,1874.4
Serranópolis,2018,0.0,2595.66,0.0,1630.42,1773.99,1972.76,1959.47,1938.35
Serranópolis,2019,0.0,2801.68,0.0,2106.68,1749.36,2195.58,2112.65,2013.17
Serranópolis,2020,0.0,2903.66,0.0,750.0,1855.24,2197.51,3327.1,2141.98
Serranópolis,2021,0.0,3051.48,0.0,0.0,2117.4,2322.46,2370.11,2260.59
Silvânia,2010,687.38,716.37,5887.93,1139.69,880.23,1247.75,1339.63,844.83
Silvânia,2011,723.87,788.93,6536.31,640.71,924.87,1268.27,1486.83,921.12
Silvânia,2012,857.95,919.5,6654.51,0.0,1326.01,1395.13,1749.22,1058.31
Silvânia,2013,837.64,1030.44,7244.24,1400.64,1518.26,1569.97,1500.85,1219.51
Silvânia,2014,943.92,1056.01,7165.34,901.42,1525.61,1677.62,1858.81,1341.01
Silvânia,2015,1135.71,1182.55,13086.82,1748.49,1539.45,1839.65,2253.67,1456.59
Silvânia,2016,1233.07,1327.03,21818.79,1689.29,1541.57,1976.29,2393.14,1641.64
Silvânia,2017,1300.42,1296.21,0.0,1483.37,1524.35,1914.84,2596.93,1744.81
Silvânia,2018,1298.21,1453.68,0.0,1419.49,1638.95,1736.69,2581.06,1815.53
Silvânia,2019,1409.66,1464.81,0.0,1180.92,1533.02,1889.01,2698.01,1888.81
Silvânia,2020,1162.9,1523.32,0.0,935.51,1625.44,1987.12,3141.06,1977.02
Silvânia,2021,1355.83,1642.44,0.0,1939.32,1792.56,2261.86,2960.73,2200.0
Simolândia,2010,0.0,591.93,0.0,0.0,828.14,721.14,966.54,746.87
Simolândia,2011,0.0,676.56,0.0,2551.57,870.73,738.95,1034.83,771.77
Simolândia,2012,0.0,656.93,0.0,6844.47,1118.78,888.29,1182.45,782.21
Simolândia,2013,0.0,726.43,0.0,0.0,1257.88,977.81,1324.4,864.82
Simolândia,2014,0.0,819.11,0.0,0.0,1193.41,1045.9,1399.87,981.32
Simolândia,2015,0.0,942.29,0.0,0.0,1145.46,1091.16,1485.61,1200.25
Simolândia,2016,0.0,831.11,0.0,0.0,1235.57,1145.14,1905.26,1561.93
Simolândia,2017,0.0,858.92,0.0,0.0,1229.91,1201.99,2060.94,1631.88
Simolândia,2018,0.0,1064.73,0.0,0.0,1347.37,1196.15,2124.87,1736.75
Simolândia,2019,0.0,1116.49,0.0,0.0,1044.3,1295.07,2277.92,1870.55
Simolândia,2020,0.0,1168.1,0.0,1500.0,1173.5,1324.28,2633.7,1912.33
Simolândia,2021,0.0,1006.02,0.0,663.89,1480.71,1387.5,2283.78,2001.76
Sítio d'Abadia,2010,0.0,0.0,0.0,0.0,510.0,2096.73,705.85,982.88
Sítio d'Abadia,2011,0.0,0.0,0.0,0.0,551.73,920.67,851.79,951.19
Sítio d'Abadia,2012,0.0,0.0,0.0,0.0,622.0,0.0,872.24,1127.51
Sítio d'Abadia,2013,0.0,0.0,0.0,0.0,678.0,1552.13,939.19,1308.13
Sítio d'Abadia,2014,0.0,0.0,0.0,0.0,724.0,1215.18,1126.42,1242.79
Sítio d'Abadia,2015,0.0,0.0,0.0,0.0,919.33,1297.92,1318.73,1191.42
Sítio d'Abadia,2016,0.0,0.0,0.0,0.0,1026.67,39096.95,1466.19,1192.24
Sítio d'Abadia,2017,0.0,0.0,0.0,0.0,937.0,2969.68,1496.47,1230.75
Sítio d'Abadia,2018,0.0,0.0,0.0,0.0,954.0,3874.18,1842.42,1468.03
Sítio d'Abadia,2019,0.0,0.0,0.0,0.0,1064.68,2984.51,1901.22,1494.67
Sítio d'Abadia,2020,0.0,0.0,2648.62,0.0,1201.4,3549.26,2151.39,1825.64
Sítio d'Abadia,2021,0.0,0.0,2048.67,0.0,1184.44,6081.85,1301.65,2035.78
Taquaral de Goiás,2010,0.0,553.87,0.0,0.0,709.72,888.01,818.79,621.47
Taquaral de Goiás,2011,0.0,607.83,0.0,0.0,695.85,817.72,995.9,723.86
Taquaral de Goiás,2012,0.0,681.73,0.0,0.0,816.77,1045.38,1043.29,870.24
Taquaral de Goiás,2013,0.0,744.38,0.0,2216.32,908.53,1139.19,1187.25,1068.18
Taquaral de Goiás,2014,0.0,802.51,0.0,1061.03,1006.41,1322.49,1394.02,1105.28
Taquaral de Goiás,2015,0.0,854.22,0.0,1350.8,991.77,1221.69,1457.23,1093.21
Taquaral de Goiás,2016,0.0,1056.08,0.0,813.33,1278.33,1155.99,1698.2,1261.22
Taquaral de Goiás,2017,0.0,1051.85,0.0,1181.11,1111.54,1371.72,1700.27,1324.66
Taquaral de Goiás,2018,0.0,1079.59,0.0,1260.42,1143.04,1373.7,2037.73,1386.87
Taquaral de Goiás,2019,0.0,1124.52,0.0,1526.79,1266.98,1078.52,2119.97,1488.89
Taquaral de Goiás,2020,0.0,1204.39,0.0,1779.87,1250.93,1143.77,2012.43,1484.29
Taquaral de Goiás,2021,0.0,1252.48,0.0,1726.11,1399.21,1698.43,2083.74,1696.42
Teresina de Goiás,2010,0.0,0.0,0.0,0.0,608.75,734.34,882.09,608.72
Teresina de Goiás,2011,0.0,0.0,0.0,0.0,701.51,788.29,993.48,625.76
Teresina de Goiás,2012,0.0,0.0,0.0,0.0,802.34,910.36,1045.45,716.5
Teresina de Goiás,2013,0.0,0.0,0.0,0.0,766.51,1059.76,1083.39,849.93
Teresina de Goiás,2014,0.0,812.0,0.0,0.0,896.23,1269.94,1116.56,888.4
Teresina de Goiás,2015,0.0,900.0,0.0,0.0,928.58,1250.48,1317.24,915.79
Teresina de Goiás,2016,0.0,0.0,0.0,0.0,1237.67,1367.7,1328.06,819.0
Teresina de Goiás,2017,0.0,0.0,0.0,0.0,1708.98,1493.94,1421.19,872.05
Teresina de Goiás,2018,0.0,0.0,0.0,0.0,1503.7,1360.02,1521.55,981.84
Teresina de Goiás,2019,0.0,0.0,0.0,0.0,1514.43,1527.68,1685.69,1003.31
Teresina de Goiás,2020,0.0,0.0,0.0,0.0,1369.43,1509.19,1806.29,1216.35
Teresina de Goiás,2021,0.0,0.0,0.0,0.0,1563.59,1384.23,1780.83,1313.33
Terezópolis de Goiás,2010,0.0,797.62,0.0,675.86,723.19,737.17,1025.2,699.85
Terezópolis de Goiás,2011,0.0,967.66,0.0,680.6,853.08,931.57,1125.88,769.23
Terezópolis de Goiás,2012,0.0,1023.47,0.0,1603.45,1003.27,1080.25,1333.3,939.35
Terezópolis de Goiás,2013,0.0,1254.3,0.0,1166.51,1121.44,1182.57,1854.25,1086.2
Terezópolis de Goiás,2014,0.0,1295.45,0.0,1165.11,1194.98,1132.5,1855.49,1174.93
Terezópolis de Goiás,2015,0.0,1290.69,0.0,2094.96,1258.58,1297.5,1999.35,1258.92
Terezópolis de Goiás,2016,0.0,1550.72,0.0,863.17,1356.24,1346.12,2298.81,1235.56
Terezópolis de Goiás,2017,0.0,1617.34,0.0,866.53,1471.08,1448.73,2594.4,1394.97
Terezópolis de Goiás,2018,0.0,1677.11,0.0,373.59,1451.73,1227.07,2722.3,1401.94
Terezópolis de Goiás,2019,0.0,1604.87,0.0,1048.97,1582.06,1569.25,2935.26,1439.69
Terezópolis de Goiás,2020,0.0,1684.61,0.0,1546.88,1461.63,1710.09,3728.6,1502.34
Terezópolis de Goiás,2021,0.0,1778.27,0.0,2270.19,1535.02,1771.7,3193.03,1573.92
Três Ranchos,2010,0.0,616.28,0.0,534.48,715.01,907.74,1049.54,759.1
Três Ranchos,2011,0.0,639.46,0.0,522.61,861.59,923.44,1153.35,758.31
Três Ranchos,2012,0.0,806.47,0.0,1068.77,965.22,1190.77,1157.63,782.43
Três Ranchos,2013,0.0,1006.15,0.0,1121.88,943.68,1239.7,1279.09,808.59
Três Ranchos,2014,0.0,157.22,0.0,1227.63,903.79,1292.98,1362.38,1102.4
Três Ranchos,2015,0.0,721.6,0.0,1731.25,1044.24,1576.77,1330.32,874.86
Três Ranchos,2016,0.0,846.33,0.0,1731.25,1177.0,1481.7,1451.68,1167.15
Três Ranchos,2017,0.0,1000.0,0.0,1088.48,1178.07,1727.15,1689.99,1392.94
Três Ranchos,2018,0.0,1400.0,0.0,1085.54,1240.07,1729.49,1664.21,1628.01
Três Ranchos,2019,0.0,1212.5,0.0,970.29,1439.77,1837.61,1768.09,1506.26
Três Ranchos,2020,0.0,1200.0,0.0,872.4,1513.16,1831.68,1723.29,1555.28
Três Ranchos,2021,0.0,1200.0,0.0,1102.0,1449.83,2056.98,1817.17,1755.07
Trindade,2010,0.0,1124.66,4821.32,1034.97,844.78,1045.55,847.06,777.89
Trindade,2011,0.0,1201.0,5461.66,1249.21,875.17,1223.48,1018.2,857.11
Trindade,2012,0.0,1394.69,4722.74,1038.03,1100.61,1423.42,1097.49,982.77
Trindade,2013,0.0,1513.53,2511.9,1060.64,1172.04,1588.68,1458.51,1096.31
Trindade,2014,955.0,1597.12,2713.86,1307.23,1242.74,1705.47,1233.92,1192.64
Trindade,2015,0.0,1736.91,2421.8,1185.65,1260.58,1862.35,1317.69,1308.69
Trindade,2016,950.0,1970.7,2809.61,1532.88,1395.54,2000.03,1383.34,1421.82
Trindade,2017,950.0,2101.71,2490.99,1582.12,1493.89,2050.98,2011.36,1470.72
Trindade,2018,1800.0,2124.4,2498.5,1779.7,1523.63,2020.94,2175.18,1625.32
Trindade,2019,1011.46,2193.9,2484.22,1564.84,1694.45,2051.76,2356.85,1550.52
Trindade,2020,2300.0,2200.34,2655.47,1420.23,1790.35,2107.3,3403.4,1645.69
Trindade,2021,0.0,2426.15,3634.93,1522.31,1837.14,2306.61,3512.7,1796.01
Trombas,2010,0.0,602.64,1887.64,0.0,569.77,791.63,901.17,852.63
Trombas,2011,0.0,673.22,1758.89,0.0,618.35,854.25,1110.36,877.01
Trombas,2012,0.0,771.37,1696.11,0.0,681.77,914.24,1281.43,833.05
Trombas,2013,0.0,858.03,2063.23,0.0,805.17,1097.82,1800.0,1073.69
Trombas,2014,0.0,969.61,2319.26,0.0,1050.81,1212.22,1480.13,1098.95
Trombas,2015,0.0,1039.51,2542.51,0.0,1080.15,1217.91,1549.71,1379.69
Trombas,2016,0.0,1130.48,2308.41,0.0,1178.23,1634.23,1506.19,1436.84
Trombas,2017,0.0,1258.46,3556.82,0.0,1233.43,1568.66,1512.92,1377.99
Trombas,2018,0.0,1027.09,3720.83,0.0,1238.57,1768.7,1530.3,1406.75
Trombas,2019,0.0,0.0,0.0,0.0,1267.63,1856.57,1867.27,1499.64
Trombas,2020,0.0,0.0,4234.14,0.0,1367.56,1624.38,1661.73,1608.49
Trombas,2021,0.0,0.0,0.0,0.0,1461.95,2065.63,1701.72,1842.7
Turvânia,2010,0.0,571.62,0.0,0.0,550.24,872.18,904.91,713.24
Turvânia,2011,0.0,655.52,0.0,0.0,615.73,920.46,1010.83,795.3
Turvânia,2012,0.0,744.37,0.0,0.0,698.91,950.69,1174.01,958.26
Turvânia,2013,0.0,858.21,0.0,1100.0,750.63,1135.7,1051.99,1059.63
Turvânia,2014,0.0,851.24,0.0,0.0,838.18,1117.33,1378.55,1158.05
Turvânia,2015,788.0,864.71,0.0,0.0,859.64,1152.65,1542.0,1283.26
Turvânia,2016,880.0,951.56,0.0,0.0,965.83,1182.35,1976.51,1367.64
Turvânia,2017,0.0,1043.66,0.0,0.0,948.13,1238.44,1851.98,1475.74
Turvânia,2018,0.0,1017.08,0.0,0.0,1070.71,1418.31,1830.76,1399.21
Turvânia,2019,0.0,1021.24,0.0,0.0,1160.97,1654.58,1878.17,1575.92
Turvânia,2020,0.0,1040.89,0.0,0.0,1171.84,1716.99,2044.65,1703.49
Turvânia,2021,0.0,1166.47,0.0,0.0,1224.23,2080.07,2170.59,1690.57
Turvelândia,2010,0.0,2022.67,0.0,0.0,897.79,579.76,1251.75,1229.35
Turvelândia,2011,0.0,1877.12,0.0,0.0,983.92,653.03,1447.33,1384.45
Turvelândia,2012,0.0,2429.4,2082.47,0.0,919.49,803.16,1598.45,1736.11
Turvelândia,2013,0.0,2800.6,0.0,0.0,1024.32,863.05,1768.51,1951.6
Turvelândia,2014,0.0,2882.71,0.0,0.0,1154.75,917.83,1882.0,2096.88
Turvelândia,2015,0.0,2683.97,0.0,0.0,1090.62,983.74,1997.51,2117.97
Turvelândia,2016,0.0,3276.75,0.0,0.0,1302.12,1122.25,1819.14,2279.32
Turvelândia,2017,0.0,3013.1,8922.97,0.0,1350.0,1161.25,2270.78,2286.82
Turvelândia,2018,0.0,3219.05,2795.4,0.0,1340.88,3977.97,2020.33,1923.07
Turvelândia,2019,0.0,2876.22,2699.6,0.0,1501.16,1444.97,2592.86,2275.04
Turvelândia,2020,0.0,3358.69,1772.57,0.0,1562.9,1531.12,2231.4,2506.58
Turvelândia,2021,0.0,3586.27,3049.99,2050.0,1546.01,1151.66,2707.17,2752.53
Uirapuru,2010,0.0,0.0,0.0,0.0,599.57,1481.51,1136.51,954.42
Uirapuru,2011,0.0,733.8,0.0,0.0,691.26,1581.95,1208.3,1105.45
Uirapuru,2012,0.0,1244.0,0.0,0.0,775.09,2248.85,1254.2,1206.92
Uirapuru,2013,0.0,1356.0,0.0,0.0,1125.98,1886.65,1548.33,1377.68
Uirapuru,2014,0.0,1469.72,0.0,0.0,1066.09,1097.62,1548.29,1410.82
Uirapuru,2015,1576.0,1853.09,0.0,0.0,1291.61,1461.99,1700.05,1640.86
Uirapuru,2016,1760.0,1696.0,0.0,0.0,1049.27,1791.84,1911.06,1824.87
Uirapuru,2017,0.0,1754.9,0.0,0.0,1205.79,1637.16,1640.4,1860.0
Uirapuru,2018,0.0,1657.0,0.0,0.0,1193.92,1585.15,1567.79,1733.43
Uirapuru,2019,0.0,1679.0,0.0,0.0,1371.86,1636.52,1800.28,1979.62
Uirapuru,2020,0.0,1702.5,0.0,0.0,1428.86,1472.56,2095.92,1876.89
Uirapuru,2021,0.0,0.0,0.0,0.0,1026.29,1158.48,1205.72,1912.07
Uruaçu,2010,1571.78,891.78,4832.93,1624.59,809.17,974.38,1153.01,747.92
Uruaçu,2011,1529.15,967.21,5179.42,1689.27,806.72,1038.31,1238.47,798.25
Uruaçu,2012,1934.64,986.05,6803.68,1582.97,981.13,1137.88,1590.48,910.27
Uruaçu,2013,1832.93,1180.83,8073.28,1217.2,1113.39,1259.67,1774.74,1032.52
Uruaçu,2014,1368.83,1316.44,7163.52,1776.22,1222.49,1382.15,1999.82,1099.02
Uruaçu,2015,1794.95,1540.39,9218.18,1650.03,1350.66,1531.57,2310.07,1248.41
Uruaçu,2016,1535.67,1644.13,16293.36,1501.23,1458.48,1664.74,2213.4,1312.11
Uruaçu,2017,1538.18,1819.67,10641.79,1985.81,1556.16,1743.38,2558.26,1461.46
Uruaçu,2018,1620.35,1883.15,9786.31,1791.41,1601.16,1786.15,2767.33,1463.99
Uruaçu,2019,1553.71,1870.44,0.0,2527.87,1615.56,1809.6,3056.1,1565.71
Uruaçu,2020,1699.63,2084.3,7963.22,3010.84,1728.02,1454.1,3060.2,2311.58
Uruaçu,2021,1840.4,2232.94,11932.02,3075.8,1833.16,1893.34,2450.3,2448.95
Uruana,2010,510.0,667.19,0.0,755.48,713.9,990.44,951.62,672.89
Uruana,2011,0.0,658.11,0.0,741.26,778.34,1195.56,1088.68,687.74
Uruana,2012,0.0,800.47,0.0,843.57,924.44,1235.5,1252.05,833.78
Uruana,2013,0.0,749.06,0.0,1140.25,1007.54,1600.26,1573.21,952.15
Uruana,2014,0.0,891.49,0.0,1003.78,1084.36,1818.22,2051.16,1004.56
Uruana,2015,0.0,881.12,0.0,1344.13,1099.94,2221.08,2152.96,1133.01
Uruana,2016,0.0,1075.58,0.0,1085.48,1253.59,2046.93,2123.93,1229.88
Uruana,2017,0.0,1288.25,0.0,679.2,1376.83,2077.08,2070.79,1212.17
Uruana,2018,0.0,1160.62,0.0,636.0,1342.81,2339.64,2161.04,1230.5
Uruana,2019,0.0,1265.96,0.0,506.65,1359.88,2402.64,2420.88,1315.69
Uruana,2020,0.0,1454.61,0.0,0.0,1388.44,2173.76,1854.3,1376.15
